,Brand,no_of_rear_camera,rear_camera_1_pixels,rear_camera_2_pixels,rear_camera_3_pixels,rear_camera_4_pixels,rear_camera_5_pixels,no_of_front_camera,front_camera_1_pixels,front_camera_2_pixels,Release_year,Screen-size,operationg_system,Internal_storage(GB),WiFi,Bluetooth,Battery(mah),RAM,Touchscreen,Form-factor,Processor,GPS,Resolution,Accelerometer,Proximity_sensor,Ambient_light_sensor,Expandable_storage,Rear_flash,Proceesor_make,Height,Breadth,Width,Price_in_India,Weight,Compass/magnetometer,Headphones,Gyroscope,Expandable_storage_type,4G_or_3G,Simtype,GSM/CDMA,Expandable_storage(GB)
768,Asus,1,13.0,,,,,1,5.0,,2015.0,5.5,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,quad-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Intel Atom,152.5,77.2,10.9,28999.0,170.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
769,Xiaomi,4,108.0,8.0,2.0,2.0,,1,16.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,159.87,73.87,8.09,18499.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
770,Xiaomi,4,108.0,8.0,2.0,2.0,,1,16.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,159.87,73.87,8.09,16999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
771,Xiaomi,4,108.0,8.0,2.0,2.0,,1,16.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,159.87,73.87,8.09,14499.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
772,Samsung,3,12.0,16.0,12.0,,,1,10.0,,2019.0,6.3,Android,256.0,Yes,Yes,3500.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,No,Yes,Samsung Exynos,151.0,71.8,7.9,39150.0,168.0,Yes,,Yes,,4G,Nano-SIM,GSM,
773,Xiaomi,4,50.0,8.0,2.0,2.0,,1,13.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.87,73.87,8.09,13999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
774,Xiaomi,4,50.0,8.0,2.0,2.0,,1,13.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.87,73.87,8.09,12999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
775,Asus,1,13.0,,,,,1,5.0,,2015.0,5.5,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,quad-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Intel Atom,152.5,77.2,10.9,8900.0,170.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
776,Xiaomi,4,50.0,8.0,2.0,2.0,,1,13.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.87,73.87,8.09,12999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
777,Poco,3,48.0,2.0,2.0,,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,12899.0,197.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
778,Xiaomi,4,50.0,8.0,2.0,2.0,,1,13.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.87,73.87,8.09,12999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
779,Nokia,2,48.0,13.0,,,,1,8.0,,2021.0,6.67,Android,128.0,Yes,Yes,4630.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,171.64,81.5,10.64,42999.0,248.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
780,Huawei,3,40.0,20.0,8.0,,,1,32.0,,2019.0,6.47,Android,256.0,Yes,Yes,4200.0,8192.0,Yes,Touchscreen,octa-core,,1080.0,Yes,Yes,Yes,Yes,Dual LED,HiSilicon Kirin,158.0,73.4,8.41,59999.0,192.0,,,Yes,Nano Memory Card,4G,Nano-SIM,GSM,256.0
781,Vivo,3,50.0,8.0,2.0,,,1,44.0,,2021.0,6.44,Android,128.0,Yes,Yes,4050.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Dimensity,160.87,74.28,7.36,23499.0,172.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,1000.0
782,Vivo,3,50.0,8.0,2.0,,,1,44.0,,2021.0,6.44,Android,128.0,Yes,Yes,4050.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,MediaTek Dimensity,160.87,74.28,7.36,24490.0,172.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,1000.0
783,Apple,1,12.0,,,,,1,7.0,,2018.0,6.1,iOS,64.0,Yes,Yes,2942.0,3072.0,Yes,Touchscreen,hexa-core,Yes,828.0,Yes,Yes,Yes,No,Yes,Apple A12,150.9,75.7,8.3,32999.0,194.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
784,Huawei,3,40.0,20.0,8.0,,,1,32.0,,2019.0,6.47,Android,256.0,Yes,Yes,4200.0,8192.0,Yes,Touchscreen,octa-core,,1080.0,Yes,Yes,Yes,Yes,Dual LED,HiSilicon Kirin,158.0,73.4,8.41,59990.0,192.0,,,Yes,Nano Memory Card,4G,Nano-SIM,GSM,256.0
785,Samsung,1,13.0,,,,,1,13.0,,2017.0,5.5,Android,64.0,Yes,Yes,3600.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Samsung Exynos,152.4,74.7,7.9,20900.0,,Yes,Yes,Yes,microSD,4G,,,128.0
786,Huawei,3,40.0,20.0,8.0,,,1,32.0,,2019.0,6.47,Android,256.0,Yes,Yes,4200.0,8192.0,Yes,Touchscreen,octa-core,,1080.0,Yes,Yes,Yes,Yes,Dual LED,HiSilicon Kirin,158.0,73.4,8.41,59990.0,192.0,,,Yes,Nano Memory Card,4G,Nano-SIM,GSM,256.0
787,Poco,3,48.0,2.0,2.0,,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,12990.0,197.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
788,Nokia,2,48.0,13.0,,,,1,8.0,,2021.0,6.67,Android,128.0,Yes,Yes,4630.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,171.64,81.5,10.64,41998.0,248.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
789,Xiaomi,4,50.0,8.0,2.0,2.0,,1,13.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.87,73.87,8.09,15999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
790,Poco,3,48.0,2.0,2.0,,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,12999.0,197.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
791,Asus,1,13.0,,,,,1,5.0,,2015.0,5.5,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,quad-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Intel Atom,152.5,77.2,10.9,5999.0,170.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
792,Xiaomi,4,108.0,8.0,2.0,2.0,,1,16.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,159.87,73.87,8.09,17499.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
793,Asus,1,13.0,,,,,1,5.0,,2015.0,5.5,Android,64.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,quad-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Intel Atom,152.5,77.2,10.9,5999.0,170.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
794,Xiaomi,4,50.0,8.0,2.0,2.0,,1,13.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.87,73.87,8.09,15999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
795,Samsung,3,12.0,16.0,12.0,,,1,10.0,,2019.0,6.3,Android,256.0,Yes,Yes,3500.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,No,Yes,Samsung Exynos,151.0,71.8,7.9,38999.0,168.0,Yes,,Yes,,4G,Nano-SIM,GSM,
796,Samsung,3,12.0,16.0,12.0,,,1,10.0,,2019.0,6.3,Android,256.0,Yes,Yes,3500.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,No,Yes,Samsung Exynos,151.0,71.8,7.9,59999.0,168.0,Yes,,Yes,,4G,Nano-SIM,GSM,
797,Vivo,3,50.0,12.0,12.0,,,1,16.0,,2023.0,,Android,256.0,Yes,Yes,4800.0,12288.0,,Foldable,octa-core,Yes,,Yes,Yes,Yes,,Yes,Snapdragon 8,161.3,73.4,13.0,,280.0,Yes,,Yes,,4G,Nano-SIM,GSM,
798,Poco,3,48.0,2.0,2.0,,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,14490.0,197.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
799,Huawei,3,40.0,20.0,8.0,,,1,32.0,,2019.0,6.47,Android,256.0,Yes,Yes,4200.0,8192.0,Yes,Touchscreen,octa-core,,1080.0,Yes,Yes,Yes,Yes,Dual LED,HiSilicon Kirin,158.0,73.4,8.41,61990.0,192.0,,,Yes,Nano Memory Card,4G,Nano-SIM,GSM,256.0
800,Xiaomi,4,108.0,8.0,2.0,2.0,,1,16.0,,2022.0,6.43,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,159.87,73.87,8.09,18499.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
801,Samsung,3,50.0,12.0,10.0,,,2,10.0,4.0,2022.0,,Android,512.0,Yes,Yes,4400.0,12288.0,,Foldable,octa-core,Yes,,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,130.1,155.1,6.3,157998.0,263.0,Yes,,Yes,,4G,Nano-SIM,GSM,
802,Xiaomi,3,64.0,8.0,2.0,,,1,16.0,,2022.0,6.6,Android,256.0,Yes,Yes,5080.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,MediaTek Dimensity,163.64,74.29,8.87,20999.0,200.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
803,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,15490.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
804,Samsung,3,50.0,12.0,10.0,,,2,10.0,4.0,2022.0,,Android,512.0,Yes,Yes,4400.0,12288.0,,Foldable,octa-core,Yes,,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,130.1,155.1,6.3,164999.0,263.0,Yes,,Yes,,4G,Nano-SIM,GSM,
805,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,15280.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
806,Xiaomi,3,64.0,8.0,2.0,,,1,16.0,,2022.0,6.6,Android,256.0,Yes,Yes,5080.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,MediaTek Dimensity,163.64,74.29,8.87,20999.0,200.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
807,Phicomm,1,13.0,,,,,1,5.0,,2015.0,5.0,Android,16.0,Yes,Yes,2300.0,2048.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,139.5,69.0,7.4,3238.0,110.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,64.0
808,Asus,1,13.0,,,,,1,5.0,,2017.0,5.0,Android,16.0,Yes,Yes,2650.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,141.1,71.7,7.9,6999.0,120.0,No,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
809,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,13899.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
810,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,10990.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
811,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,11499.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
812,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,11499.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
813,Samsung,3,50.0,12.0,10.0,,,2,10.0,4.0,2022.0,,Android,512.0,Yes,Yes,4400.0,12288.0,,Foldable,octa-core,Yes,,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,130.1,155.1,6.3,154999.0,263.0,Yes,,Yes,,4G,Nano-SIM,GSM,
814,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,11499.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
815,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,11999.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
816,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,13490.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
817,Asus,1,13.0,,,,,1,5.0,,2017.0,5.0,Android,16.0,Yes,Yes,2650.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,141.1,71.7,7.9,8888.0,120.0,No,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
818,Xiaomi,4,48.0,8.0,2.0,2.0,,1,8.0,,2020.0,6.53,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,162.3,77.3,9.6,13499.0,198.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,512.0
819,Asus,1,13.0,,,,,1,5.0,,2015.0,5.5,Android,32.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,quad-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Intel Atom,152.5,77.2,10.9,7999.0,170.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,64.0
820,Xiaomi,1,13.0,,,,,1,5.0,,2021.0,6.53,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,164.9,77.07,9.0,7399.0,194.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
821,Xiaomi,1,13.0,,,,,1,5.0,,2021.0,6.53,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,164.9,77.07,9.0,7399.0,194.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
822,Xiaomi,1,13.0,,,,,1,5.0,,2021.0,6.53,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,164.9,77.07,9.0,9999.0,194.0,,Yes,,microSD,4G,Nano-SIM,GSM,512.0
823,Xiaomi,3,108.0,8.0,5.0,,,1,16.0,,2021.0,6.67,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.1,76.9,8.8,32449.0,204.0,Yes,,Yes,,4G,Nano-SIM,GSM,
824,Asus,1,13.0,,,,,1,5.0,,2017.0,5.0,Android,16.0,Yes,Yes,2650.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,141.1,71.7,7.9,5499.0,120.0,No,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
825,Samsung,3,50.0,12.0,10.0,,,2,10.0,4.0,2022.0,,Android,512.0,Yes,Yes,4400.0,12288.0,,Foldable,octa-core,Yes,,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,130.1,155.1,6.3,154999.0,263.0,Yes,,Yes,,4G,Nano-SIM,GSM,
826,Samsung,3,50.0,12.0,10.0,,,2,10.0,4.0,2022.0,,Android,512.0,Yes,Yes,4400.0,12288.0,,Foldable,octa-core,Yes,,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,130.1,155.1,6.3,156999.0,263.0,Yes,,Yes,,4G,Nano-SIM,GSM,
827,Samsung,3,50.0,12.0,10.0,,,2,10.0,4.0,2022.0,,Android,512.0,Yes,Yes,4400.0,12288.0,,Foldable,octa-core,Yes,,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,130.1,155.1,6.3,164999.0,263.0,Yes,,Yes,,4G,Nano-SIM,GSM,
828,Xiaomi,3,64.0,8.0,2.0,,,1,16.0,,2022.0,6.6,Android,256.0,Yes,Yes,5080.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,MediaTek Dimensity,163.64,74.29,8.87,23999.0,200.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
829,Xiaomi,3,64.0,8.0,2.0,,,1,16.0,,2022.0,6.6,Android,256.0,Yes,Yes,5080.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,MediaTek Dimensity,163.64,74.29,8.87,23999.0,200.0,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
830,Coolpad,1,13.0,,,,,1,5.0,,2015.0,5.5,Android,16.0,Yes,Yes,3000.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,MediaTek,151.0,77.0,9.3,9499.0,155.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,64.0
831,Asus,1,13.0,,,,,1,5.0,,2015.0,5.5,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,152.5,77.2,10.8,9301.0,170.0,Yes,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
832,Motorola,3,50.0,8.0,2.0,,,1,16.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,160.98,74.46,7.99,13999.0,169.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
833,Motorola,3,50.0,8.0,2.0,,,1,16.0,,2022.0,6.6,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,160.98,74.46,7.99,11249.0,169.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,1000.0
834,Xiaomi,1,12.0,,,,,1,5.0,,2017.0,5.99,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,158.5,75.45,8.05,9990.0,179.5,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
835,Xiaomi,3,108.0,8.0,5.0,,,1,16.0,,2021.0,6.67,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.1,76.9,8.8,28858.0,204.0,Yes,,Yes,,4G,Nano-SIM,GSM,
836,Xiaomi,3,108.0,8.0,5.0,,,1,16.0,,2021.0,6.67,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.1,76.9,8.8,28858.0,204.0,Yes,,Yes,,4G,Nano-SIM,GSM,
837,Motorola,1,16.0,,,,,1,5.0,,2016.0,5.5,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Dual LED,Qualcomm Snapdragon,153.0,76.6,7.9,5842.0,155.0,No,Yes,Yes,microSD,4G,Micro-SIM,GSM,128.0
838,Motorola,1,21.0,,,,,1,5.0,,2015.0,5.7,Android,16.0,Yes,Yes,3000.0,3072.0,Yes,Touchscreen,hexa-core,Yes,1440.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,153.9,76.2,11.06,20999.0,179.0,Yes,Yes,Yes,microSD,4G,Nano-SIM,GSM,128.0
839,Xiaomi,3,108.0,8.0,5.0,,,1,16.0,,2021.0,6.67,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.1,76.9,8.8,51990.0,204.0,Yes,,Yes,,4G,Nano-SIM,GSM,
840,Nokia,4,48.0,5.0,2.0,2.0,,1,8.0,,2021.0,6.52,Android,64.0,Yes,Yes,5050.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,164.9,76.0,9.2,11885.0,197.0,,Yes,Yes,microSD,4G,Nano-SIM,GSM,512.0
841,Realme,4,64.0,8.0,12.0,2.0,,2,16.0,8.0,2020.0,6.6,Android,64.0,Yes,Yes,4300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,163.8,75.8,8.9,19999.0,202.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,256.0
842,Realme,4,64.0,8.0,12.0,2.0,,2,16.0,8.0,2020.0,6.6,Android,64.0,Yes,Yes,4300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,163.8,75.8,8.9,18999.0,202.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,256.0
843,Realme,4,64.0,8.0,12.0,2.0,,2,16.0,8.0,2020.0,6.6,Android,64.0,Yes,Yes,4300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,163.8,75.8,8.9,17999.0,202.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,256.0
844,Realme,4,64.0,8.0,12.0,2.0,,2,16.0,8.0,2020.0,6.6,Android,64.0,Yes,Yes,4300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,163.8,75.8,8.9,12999.0,202.0,Yes,,Yes,microSD,4G,Nano-SIM,GSM,256.0
845,Xiaomi,3,108.0,8.0,5.0,,,1,16.0,,2021.0,6.67,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.1,76.9,8.8,30990.0,204.0,Yes,,Yes,,4G,Nano-SIM,GSM,
846,Xiaomi,3,108.0,8.0,5.0,,,1,16.0,,2021.0,6.67,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,164.1,76.9,8.8,43999.0,204.0,Yes,,Yes,,4G,Nano-SIM,GSM,
